X,Obs_Name,Selection,View,Channel,Begin Time (s),End Time (s),High Freq (Hz),Low Freq (Hz),Center Freq (Hz),Avg Entropy ,Peak Freq Contour (Hz),PFC Max Freq (Hz),PFC Min Freq (Hz),Freq 5  (Hz),Freq 95  (Hz),BW 90  (Hz),Peak Freq (Hz),Song_Type,Obs_Code,Note_Code,Complete_Incomplete,Song_Quality,Masking,Time,Date,Site_Type,Site_Name,Site_Code,Year,Season,Site_Group,Treatment,Time_15,Time_30,Time_5,Note length (s)
2226,KW_SD08_20200222_080500-2,138,Spectrogram 1,1,373.7941088,373.8924466,2431.034,1706.897,1968.75,1.749,2250.000;2062.500;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;2062.500;2156.250;2250.000;1968.750,2250,1968.75,1875,2250,375,1968.75,Song,1,2,C,B,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.098337818
2227,KW_SD08_20200222_080500-2,139,Spectrogram 1,1,373.9126927,374.0283842,2482.759,1784.483,2156.25,2.187,2343.750;2250.000;2062.500;2062.500;2250.000;2343.750;2250.000;2156.250;2062.500;2062.500;2250.000;2062.500;2156.250;2250.000;2250.000;2250.000;2250.000;1875.000;2250.000;2156.250;2062.500,2343.75,1875,1968.75,2343.75,375,2062.5,Song,1,3,C,B,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.11569155
2228,KW_SD08_20200222_080500-2,141,Spectrogram 1,1,377.6292863,377.6697783,2612.069,2120.69,2437.5,1.594,2343.750;2437.500;2437.500;2437.500;2437.500;2437.500;2531.250,2531.25,2343.75,2250,2531.25,281.25,2437.5,Song,2,1,C,G,TRUE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.040492042
2229,KW_SD08_20200222_080500-2,142,Spectrogram 1,1,377.8259619,377.9185151,2431.034,1681.034,1968.75,1.873,2062.500;1968.750;1968.750;1968.750;1875.000;1875.000;1875.000;1875.000;1875.000;1875.000;1968.750;1968.750;1875.000;1875.000;2062.500;1875.000,2062.5,1875,1781.25,2156.25,375,1875,Song,2,2,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.092553239
2230,KW_SD08_20200222_080500-2,143,Spectrogram 1,1,377.9387612,378.057345,2818.966,1939.655,2343.75,2.435,2343.750;2343.750;2250.000;2343.750;2250.000;2250.000;2250.000;2250.000;2343.750;2343.750;2062.500;2250.000;2250.000;2718.750;2718.750;2718.750;2343.750;2437.500;2437.500;2250.000;2343.750,2718.75,2062.5,1968.75,2718.75,750,2343.75,Song,2,3,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.118583839
2231,KW_SD08_20200222_080500-3,146,Spectrogram 1,1,383.3762693,383.4659302,2250,1732.759,1968.75,1.481,2156.250;2062.500;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;2062.500;1968.750;1968.750;1875.000;1968.750;1968.750;2062.500,2156.25,1875,1875,2156.25,281.25,1968.75,Song,1,2,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.089660951
2232,KW_SD08_20200222_080500-3,147,Spectrogram 1,1,383.4803917,383.6163292,2741.379,1706.897,2062.5,2.736,1968.750;1968.750;2343.750;2343.750;2343.750;2062.500;2343.750;1968.750;1968.750;1968.750;2156.250;2437.500;1968.750;2437.500;2156.250;1875.000;2156.250;2062.500;1968.750;1875.000;1968.750;1875.000;1968.750;1781.250;2156.250,2437.5,1781.25,1875,2625,750,1968.75,Song,1,3,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.13593757
2233,KW_SD08_20200222_080500-3,145,Spectrogram 1,1,383.1767013,383.2461163,2896.552,2275.862,2718.75,1.877,2812.500;2718.750;2718.750;2625.000;2625.000;2625.000;2625.000;2718.750;2625.000;2531.250;2718.750;2531.250,2812.5,2531.25,2437.5,2812.5,375,2718.75,Song,1,1,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.069414929
2234,KW_SD08_20200222_080500-3,150,Spectrogram 1,1,387.0205564,387.1304634,3025.862,2275.862,2625,2.096,2718.750;2625.000;2625.000;2625.000;2625.000;2625.000;2718.750;2625.000;2625.000;2625.000;2906.250;2625.000;2531.250;2531.250;2531.250;2531.250;2625.000;2531.250;2531.250,2906.25,2531.25,2437.5,2906.25,468.75,2625,Song,3,1,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.109906972
2235,KW_SD08_20200222_080500-3,151,Spectrogram 1,1,387.2548318,387.3502773,2974.138,1629.31,1968.75,2.377,2812.500;2718.750;2718.750;1968.750;1875.000;1968.750;1968.750;1968.750;1968.750;1968.750;2062.500;1968.750;1875.000;1875.000;1875.000;1875.000;1875.000,2812.5,1875,1781.25,2718.75,937.5,1875,Song,3,2,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.095445529
2236,KW_SD08_20200222_080500-3,152,Spectrogram 1,1,387.3849848,387.497784,2431.034,1939.655,2156.25,1.623,2156.250;2062.500;2062.500;2156.250;2156.250;2156.250;2250.000;2156.250;2156.250;2156.250;2156.250;2156.250;2250.000;2250.000;2156.250;2156.250;2250.000;2250.000;2156.250;2156.250,2250,2062.5,1968.75,2250,281.25,2156.25,Song,3,3,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.112799261
2237,KW_SD08_20200222_080500-4,104,Spectrogram 1,1,231.5157895,231.6372718,2364.751,1831.522,2062.5,1.8,2343.750;2156.250;2156.250;2156.250;2062.500;2062.500;2062.500;1968.750;2062.500;2062.500;1968.750;1968.750;1968.750;2156.250;2250.000;2062.500;2062.500;2062.500;2062.500;1968.750;1968.750,2343.75,1968.75,1968.75,2250,281.25,2062.5,Song,1,2,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.121482323
2238,KW_SD08_20200222_080500-4,105,Spectrogram 1,1,231.6399714,231.7506553,2805.243,1970.625,2250,2.188,2156.250;2156.250;2250.000;2250.000;2250.000;2156.250;2156.250;2250.000;2250.000;2250.000;2343.750;2437.500;2718.750;2718.750;2250.000;2250.000;2343.750;2250.000;2250.000;2250.000,2718.75,2156.25,2062.5,2625,562.5,2250,Song,1,3,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.110683893
2239,KW_SD08_20200222_080500-4,107,Spectrogram 1,1,239.022263,239.1707414,3106.633,2457.486,2718.75,2.004,2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2625.000;2625.000;2625.000;2718.750;2718.750;2625.000;2718.750;2812.500;2718.750;2718.750;2718.750;2531.250;2812.500;2625.000;2625.000;2718.750;2718.750;2718.750;2718.750,2812.5,2531.25,2625,2906.25,281.25,2718.75,Song,2,1,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.148478394
2240,KW_SD08_20200222_080500-4,108,Spectrogram 1,1,239.2409312,239.3597139,2411.118,1692.42,1968.75,1.934,2156.250;2062.500;2062.500;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;1968.750;1875.000;1875.000;1875.000;1968.750;1968.750;1875.000;2156.250;2156.250;1968.750;2156.250;2062.500,2156.25,1875,1875,2156.25,281.25,1875,Song,2,2,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.118782715
2241,KW_SD08_20200222_080500-4,109,Spectrogram 1,1,239.3624135,239.4865955,2457.486,1646.052,2250,2.316,2062.500;2250.000;2343.750;2343.750;2250.000;2250.000;2156.250;2343.750;1875.000;2250.000;2156.250;1968.750;2156.250;2250.000;2156.250;2437.500;2156.250;2250.000;2343.750;2343.750;2250.000;1968.750,2437.5,1875,1875,2343.75,468.75,2250,Song,2,3,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.12418193
2242,KW_SD08_20200222_080500-4,103,Spectrogram 1,1,231.3258258,231.4095137,3106.633,2272.015,2625,2.243,2718.750;2718.750;2718.750;2625.000;2625.000;2625.000;2625.000;2625.000;2531.250;2531.250;2531.250;2531.250;2531.250;2531.250;2906.250,2906.25,2531.25,2437.5,2906.25,468.75,2625,Song,1,1,C,G,FALSE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.083687822
2243,KW_SD08_20200222_080500-6,111,Spectrogram 1,1,242.6721361,242.8044169,2921.162,2341.567,2625,2.021,2718.750;2625.000;2625.000;2625.000;2718.750;2625.000;2531.250;2625.000;2625.000;2531.250;2531.250;2531.250;2625.000;2625.000;2531.250;2625.000;2625.000;2625.000;2531.250;2625.000;2625.000;2625.000;2531.250,2718.75,2531.25,2531.25,2906.25,375,2625,Song,1,1,C,G,TRUE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.132280751
2244,KW_SD08_20200222_080500-6,112,Spectrogram 1,1,242.9043023,243.009587,2364.751,1646.052,2062.5,2.197,2250.000;2250.000;2062.500;2062.500;1968.750;1968.750;2156.250;1968.750;1875.000;1968.750;1968.750;1968.750;2156.250;2062.500;2062.500;1968.750;2250.000;2062.500;2343.750,2343.75,1875,1875,2250,375,1968.75,Song,1,2,C,G,TRUE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.105284679
2245,KW_SD08_20200222_080500-6,113,Spectrogram 1,1,243.0743776,243.236354,2666.14,1738.787,2062.5,2.65,2437.500;2437.500;1968.750;1968.750;1968.750;1968.750;1968.750;2531.250;2437.500;1968.750;1875.000;1968.750;1968.750;2437.500;1968.750;2062.500;2531.250;2156.250;2156.250;2156.250;2156.250;2156.250;1968.750;2437.500;2437.500;2156.250;2343.750;2437.500;1968.750,2531.25,1875,1875,2531.25,656.25,1968.75,Song,1,3,C,G,TRUE,80500,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:00,08:00,08:05,0.16197643
2246,KW_SD08_20200222_084000-1,115,Spectrogram 1,1,253.7189376,253.8269219,3199.368,2480.67,2906.25,2.339,2718.750;2718.750;2718.750;2718.750;2718.750;3093.750;3093.750;3093.750;3093.750;2812.500;3093.750;2718.750;3093.750;3093.750;2906.250;3000.000;3000.000;3093.750;2718.750,3093.75,2718.75,2625,3187.5,562.5,2718.75,Song,1,1,C,G,FALSE,84000,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:30,08:30,08:40,0.107984286
2247,KW_SD08_20200222_084000-1,116,Spectrogram 1,1,253.9780999,254.1967681,2527.037,1692.42,2062.5,2.341,1968.750;1968.750;1875.000;1968.750;1968.750;1968.750;1781.250;1968.750;2343.750;2250.000;2343.750;2343.750;2062.500;2062.500;1968.750;2156.250;1968.750;2062.500;1968.750;2156.250;2062.500;2250.000;1875.000;1968.750;2062.500;2156.250;2250.000;1968.750;1781.250;1968.750;1875.000;2062.500;1968.750;1781.250;1968.750;2062.500;1875.000;2062.500;2343.750;2062.500,2343.75,1781.25,1781.25,2437.5,656.25,1968.75,Song,1,2,C,G,FALSE,84000,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:30,08:30,08:40,0.21866818
2248,KW_SD08_20200222_084000-1,119,Spectrogram 1,1,257.7872484,257.9654225,2364.751,1669.236,2062.5,2.291,2062.500;2062.500;2062.500;2062.500;2062.500;2062.500;2062.500;2062.500;1875.000;1968.750;2062.500;1968.750;1875.000;1781.250;1968.750;1968.750;1968.750;2156.250;2156.250;2343.750;2343.750;1968.750;1968.750;1968.750;1968.750;2062.500;2156.250;1968.750;1968.750;1875.000;2343.750;2062.500,2343.75,1781.25,1781.25,2250,468.75,2062.5,Song,2,2,C,G,FALSE,84000,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:30,08:30,08:40,0.178174073
2249,KW_SD08_20200222_084000-1,120,Spectrogram 1,1,258.2488821,258.3352696,3222.552,2480.67,2812.5,2.461,3093.750;3093.750;3093.750;3000.000;2718.750;2531.250;3187.500;2531.250;2718.750;2718.750;2812.500;2625.000;2625.000;2718.750;2812.500,3187.5,2531.25,2531.25,3187.5,656.25,2718.75,Song,2,3,C,G,FALSE,84000,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:30,08:30,08:40,0.086387429
2250,KW_SD08_20200222_084000-1,121,Spectrogram 1,1,258.634926,258.799602,2272.015,1646.052,1968.75,2.143,1968.750;1968.750;1968.750;1968.750;1875.000;2062.500;1875.000;2062.500;1968.750;2062.500;1968.750;2156.250;1968.750;1968.750;1968.750;1968.750;1968.750;1781.250;2062.500;1968.750;1875.000;1781.250;2062.500;1968.750;1875.000;2062.500;2062.500;2062.500;1968.750,2156.25,1781.25,1781.25,2156.25,375,1968.75,Song,2,4,C,G,FALSE,84000,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:30,08:30,08:40,0.164676037
2251,KW_SD08_20200222_084000-1,118,Spectrogram 1,1,257.5442838,257.63877,3292.104,2596.589,2906.25,2.397,2812.500;2718.750;2812.500;2812.500;2812.500;3093.750;2812.500;3093.750;3093.750;2718.750;3093.750;3093.750;3093.750;3093.750;3187.500;2812.500;2718.750,3187.5,2718.75,2718.75,3187.5,468.75,2812.5,Song,2,1,C,G,FALSE,84000,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:30,08:30,08:40,0.09448625
2252,KW_SD08_20200222_084000-4,154,Spectrogram 1,1,408.4784634,408.5478783,3232.759,2689.655,2906.25,1.924,3187.500;3187.500;3187.500;2906.250;3187.500;2906.250;2906.250;3187.500;2812.500;2812.500;2812.500;2812.500,3187.5,2812.5,2812.5,3187.5,375,2812.5,Contact,1,1,C,G,FALSE,84000,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:30,08:30,08:40,0.06941493
2253,KW_SD08_20200222_084000-4,156,Spectrogram 1,1,408.8255381,408.915199,3232.759,2508.621,3000,2.337,3000.000;3093.750;3187.500;2906.250;2906.250;3187.500;2906.250;3000.000;3000.000;3000.000;3000.000;2906.250;2906.250;2812.500;3000.000;2906.250,3187.5,2812.5,2625,3187.5,562.5,3000,Contact,1,3,C,G,FALSE,84000,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:30,08:30,08:40,0.089660951
2254,KW_SD08_20200222_084000-4,155,Spectrogram 1,1,408.7069542,408.8139689,3232.759,2508.621,2906.25,2.089,3187.500;3187.500;2812.500;2906.250;3187.500;2906.250;3000.000;2906.250;2906.250;3000.000;2906.250;2906.250;2906.250;2906.250;2906.250;2906.250;3000.000;2906.250;2906.250,3187.5,2812.5,2625,3093.75,468.75,2906.25,Contact,1,2,C,G,FALSE,84000,20200222,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,08:30,08:30,08:40,0.107014683
2255,KW_SD08_20200223_090000-6,158,Spectrogram 1,1,411.2695252,411.3505093,3258.621,2456.897,2906.25,2.364,2906.250;2906.250;3093.750;3000.000;2906.250;2906.250;2718.750;2906.250;2625.000;3187.500;2906.250;2718.750;2625.000;3000.000,3187.5,2625,2625,3187.5,562.5,2906.25,Song,1,1,C,B,FALSE,90000,20200223,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,09:00,09:00,09:00,0.080984085
2256,KW_SD08_20200223_090000-6,161,Spectrogram 1,1,413.0396072,413.1466219,3413.793,2301.724,2906.25,2.727,3093.750;3093.750;3281.250;3187.500;3093.750;3093.750;3093.750;3000.000;2718.750;2718.750;2718.750;3000.000;2625.000;2625.000;2718.750;2531.250;2812.500;2812.500;3187.500,3281.25,2531.25,2437.5,3281.25,843.75,2625,Song,2,1,C,G,FALSE,90000,20200223,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,09:00,09:00,09:00,0.107014683
2257,KW_SD08_20200223_090000-6,162,Spectrogram 1,1,413.4242816,413.5255117,3232.759,2275.862,2906.25,2.621,2531.250;2718.750;3000.000;3000.000;3093.750;2625.000;2625.000;3000.000;2625.000;3093.750;2531.250;2531.250;2812.500;2906.250;2812.500;2812.500;3093.750;2812.500,3093.75,2531.25,2437.5,3093.75,656.25,3000,Song,2,2,C,G,FALSE,90000,20200223,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,09:00,09:00,09:00,0.101230106
2258,KW_SD08_20200223_090000-6,159,Spectrogram 1,1,411.5616464,411.7149377,3181.034,2250,2718.75,2.843,3093.750;3093.750;3000.000;3000.000;3093.750;2718.750;2625.000;2812.500;2812.500;3000.000;2437.500;3093.750;3000.000;2531.250;2906.250;2343.750;2906.250;2250.000;2250.000;2250.000;2906.250;2906.250;2812.500;2625.000;2531.250;2812.500;2531.250;2343.750,3093.75,2250,2250,3093.75,843.75,2625,Song,1,2,C,B,FALSE,90000,20200223,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,09:00,09:00,09:00,0.153291303
2259,KW_SD08_20200223_090000-6,163,Spectrogram 1,1,413.7308642,413.8349866,3387.931,2405.172,2812.5,2.748,3093.750;3093.750;2812.500;2625.000;2718.750;3000.000;3093.750;2625.000;2906.250;3093.750;2718.750;2812.500;2718.750;2906.250;3093.750;3000.000;3375.000;3000.000;2812.500,3375,2625,2531.25,3281.25,750,3093.75,Song,2,3,C,G,FALSE,90000,20200223,No_Lantana,Kutwahi,KW_2,2020,Winter_2020,LLD,No_Lantana,09:00,09:00,09:00,0.104122395
2260,KW_SD27_20200223_064500-2,165,Spectrogram 1,1,440.8833734,441.0019572,2741.379,2198.276,2531.25,1.837,2531.250;2531.250;2625.000;2531.250;2531.250;2531.250;2531.250;2625.000;2531.250;2531.250;2625.000;2531.250;2437.500;2531.250;2531.250;2437.500;2531.250;2437.500;2531.250;2531.250;2531.250,2625,2437.5,2343.75,2625,281.25,2531.25,Song,1,1,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.118583839
2261,KW_SD27_20200223_064500-2,166,Spectrogram 1,1,441.1321102,441.3230013,2456.897,1887.931,2156.25,2.055,2343.750;2250.000;2250.000;2062.500;2062.500;2250.000;2250.000;2156.250;2156.250;2156.250;2156.250;2156.250;2062.500;2062.500;2250.000;2250.000;2156.250;2250.000;2156.250;2156.250;2156.250;2062.500;2062.500;2156.250;2250.000;2156.250;2156.250;2062.500;2250.000;2062.500;2062.500;1968.750;2156.250;1968.750;2156.250,2343.75,1968.75,1968.75,2343.75,375,2156.25,Song,1,2,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.190891057
2262,KW_SD27_20200223_064500-2,167,Spectrogram 1,1,441.2825092,441.4734003,2844.828,2482.759,2718.75,1.487,2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2718.750;2812.500;2718.750;2718.750;2718.750;2625.000;2531.250;2625.000;2812.500;2812.500;2718.750,2812.5,2531.25,2625,2812.5,187.5,2718.75,Song,1,3,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.190891057
2263,KW_SD27_20200223_064500-2,170,Spectrogram 1,1,447.6657965,447.7814881,2761.364,2284.091,2625,1.712,2531.250;2531.250;2531.250;2625.000;2531.250;2625.000;2625.000;2625.000;2625.000;2625.000;2531.250;2625.000;2625.000;2625.000;2625.000;2531.250;2625.000;2531.250;2625.000;2531.250;2531.250,2625,2531.25,2437.5,2718.75,281.25,2625,Song,2,1,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.11569155
2264,KW_SD27_20200223_064500-2,171,Spectrogram 1,1,447.8870566,448.011425,2556.818,1943.182,2250,2.173,1968.750;1968.750;1968.750;2250.000;2250.000;2250.000;2250.000;2250.000;2250.000;2250.000;1968.750;1968.750;1968.750;1968.750;1968.750;2250.000;2250.000;2343.750;2250.000;1968.750;2062.500;1968.750;2343.750,2343.75,1968.75,1968.75,2531.25,562.5,2250,Song,2,2,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.124368416
2265,KW_SD27_20200223_064500-2,168,Spectrogram 1,1,441.7221371,441.8580747,2379.31,1551.724,1968.75,2.545,1968.750;1968.750;2156.250;2156.250;2156.250;1968.750;2062.500;2156.250;2062.500;2156.250;1875.000;1968.750;1875.000;1968.750;1781.250;1687.500;1875.000;1875.000;2062.500;1781.250;1781.250;2062.500;2062.500;1781.250;1875.000,2156.25,1687.5,1687.5,2250,562.5,2062.5,Song,1,4,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.135937571
2266,KW_SD27_20200223_064500-2,177,Spectrogram 1,1,458.6781941,458.8083471,2454.545,1500,2062.5,2.504,2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;2062.500;2156.250;2156.250;2156.250;1968.750;2062.500;2156.250;1687.500;1687.500;1781.250;2156.250;1968.750;1781.250;2156.250;2062.500;1781.250;1875.000,2156.25,1687.5,1687.5,2250,562.5,2156.25,Song,1,4,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.130152994
2267,KW_SD27_20200223_064500-2,178,Spectrogram 1,1,458.8343777,458.9558538,2454.545,1636.364,2062.5,2.382,1875.000;2250.000;2156.250;2156.250;2156.250;2437.500;2062.500;2156.250;2156.250;2062.500;1968.750;1968.750;1875.000;1781.250;1968.750;1968.750;1875.000;1968.750;1968.750;1968.750;2156.250;2062.500,2437.5,1781.25,1781.25,2343.75,562.5,1968.75,Song,1,5,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.121476128
2268,KW_SD27_20200223_064500-2,175,Spectrogram 1,1,458.1720436,458.276166,2590.909,1568.182,2062.5,2.752,1968.750;2343.750;2343.750;2437.500;2531.250;2531.250;2062.500;1875.000;1875.000;1781.250;2343.750;1875.000;1781.250;2531.250;1875.000;1875.000;1875.000;2437.500,2531.25,1781.25,1687.5,2531.25,843.75,2531.25,Song,1,2,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.104122395
2269,KW_SD27_20200223_064500-2,172,Spectrogram 1,1,448.1733932,448.3035462,2386.364,1704.545,2062.5,2.097,2156.250;2156.250;2156.250;2156.250;2156.250;2062.500;2156.250;2062.500;1875.000;2062.500;2156.250;1781.250;1781.250;1968.750;2062.500;1875.000;1968.750;2062.500;2062.500;2062.500;2062.500;1781.250;1968.750,2156.25,1781.25,1781.25,2250,468.75,2156.25,Song,2,3,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.130152993
2270,KW_SD27_20200223_064500-2,176,Spectrogram 1,1,458.3195503,458.386073,2659.091,2318.182,2531.25,1.527,2531.250;2531.250;2531.250;2531.250;2531.250;2531.250;2531.250;2343.750;2343.750;2625.000;2343.750;2625.000,2625,2343.75,2343.75,2625,281.25,2531.25,Song,1,3,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.066522641
2271,KW_SD27_20200223_064500-3,124,Spectrogram 1,1,322.9156692,322.9696614,2573.405,1877.89,2156.25,1.966,2062.500;2062.500;2062.500;2062.500;2437.500;2437.500;2437.500;2437.500;2343.750,2437.5,2062.5,1968.75,2437.5,468.75,2062.5,Song,1,1,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.053992143
2272,KW_SD27_20200223_064500-3,125,Spectrogram 1,1,323.1532347,323.3044127,2550.221,1646.052,2062.5,2.315,2437.500;2437.500;2437.500;2437.500;2062.500;2062.500;2062.500;2062.500;2062.500;2156.250;2062.500;2062.500;2062.500;2062.500;1875.000;1968.750;2062.500;2062.500;2062.500;2062.500;2062.500;2250.000;2250.000;2437.500;2250.000;2250.000;2437.500,2437.5,1875,1875,2437.5,562.5,2062.5,Song,1,2,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.151178001
2273,KW_SD27_20200223_064500-3,126,Spectrogram 1,1,323.3098119,323.4150966,2411.118,1646.052,1968.75,2.428,2250.000;2062.500;2156.250;2156.250;2343.750;2062.500;1781.250;1781.250;1968.750;2156.250;2062.500;1968.750;1781.250;1875.000;2062.500;1781.250;1968.750;1968.750;1968.750,2343.75,1781.25,1781.25,2343.75,562.5,1781.25,Song,1,3,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.105284679
2274,KW_SD27_20200223_064500-4,174,Spectrogram 1,1,457.8914916,457.9551219,2693.182,1909.091,2531.25,2.25,2156.250;2156.250;2156.250;2531.250;2531.250;2531.250;2531.250;2437.500;2437.500;2437.500;2343.750,2531.25,2156.25,2156.25,2625,468.75,2531.25,Song,1,1,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.063630353
2275,KW_SD27_20200223_064500-5,180,Spectrogram 1,1,463.4446899,463.5777351,2693.182,1806.818,2531.25,2.157,2156.250;2156.250;2156.250;2156.250;2250.000;2625.000;2343.750;2625.000;2531.250;2531.250;2625.000;2625.000;2531.250;2625.000;2531.250;2531.250;2531.250;2531.250;2625.000;2625.000;2625.000;2625.000;2531.250;2531.250,2625,2156.25,2062.5,2625,562.5,2625,Song,1,1,C,G,FALSE,64500,20200223,No_Lantana,Kutwahi,KW_3,2020,Winter_2020,LLD,No_Lantana,06:45,06:30,06:45,0.133045282
